series,Zipf frequency,Density
Recalled,0.1669449081803005,0.0009527548731903068
Recalled,0.18363939899833054,0.0009213382212915932
Recalled,0.20033388981636058,0.0008881457619660791
Recalled,0.21702838063439064,0.0008534584165925945
Recalled,0.23372287145242068,0.0008175617659752413
Recalled,0.25041736227045075,0.000780742428660497
Recalled,0.2671118530884808,0.000743284584595029
Recalled,0.2838063439065108,0.0007054667035435978
Recalled,0.30050083472454087,0.0006675585304039916
Recalled,0.31719532554257096,0.0006298183712706625
Recalled,0.333889816360601,0.0005924907150900347
Recalled,0.35058430717863104,0.0005558042163093385
Recalled,0.3672787979966611,0.0005199700543360692
Recalled,0.3839732888146911,0.0004851806761765233
Recalled,0.40066777963272115,0.0004516089195695879
Recalled,0.41736227045075125,0.00041940750550921663
Recalled,0.4340567612687813,0.0003887088814563299
Recalled,0.4507512520868113,0.0003596253899407858
Recalled,0.46744574290484137,0.00033224973176844435
Recalled,0.4841402337228714,0.0003066556887565202
Recalled,0.5008347245409015,0.0002828990678609613
Recalled,0.5175292153589315,0.0002610188267293586
Recalled,0.5342237061769616,0.00024103834007317769
Recalled,0.5509181969949917,0.00022296676673111553
Recalled,0.5676126878130217,0.0002068004787906069
Recalled,0.5843071786310517,0.00019252451652389027
Recalled,0.6010016694490817,0.00018011403603847075
Recalled,0.6176961602671118,0.00016953572028811613
Recalled,0.6343906510851419,0.00016074912828353702
Recalled,0.6510851419031719,0.00015370796182510936
Recalled,0.667779632721202,0.0001483612337019981
Recalled,0.684474123539232,0.0001446543259202416
Recalled,0.7011686143572621,0.0001425299310071152
Recalled,0.7178631051752922,0.00014192887367539566
Recalled,0.7345575959933222,0.00014279081402204766
Recalled,0.7512520868113522,0.00014505483690203648
Recalled,0.7679465776293822,0.00014865993509999715
Recalled,0.7846410684474123,0.00015354539637908244
Recalled,0.8013355592654423,0.00015965110639525068
Recalled,0.8180300500834724,0.00016691778082090412
Recalled,0.8347245409015025,0.000175287140834969
Recalled,0.8514190317195325,0.00018470204643136537
Recalled,0.8681135225375626,0.00019510660181152066
Recalled,0.8848080133555926,0.00020644624650544517
Recalled,0.9015025041736227,0.00021866784486512493
Recalled,0.9181969949916527,0.00023171978525404966
Recalled,0.9348914858096827,0.000245552098682312
Recalled,0.9515859766277128,0.00026011660487420434
Recalled,0.9682804674457428,0.0002753670918712474
Recalled,0.9849749582637729,0.0002912595333328244
