PC1,PC2,series,Point type
0.13436022400856018,-0.30523547530174255,Sport,Background
0.0003991704434156418,-0.45853331685066223,Sport,Background
0.015172267332673073,-0.1909516155719757,Sport,Background
-0.056935522705316544,-0.2105974555015564,Sport,Background
-0.10043390095233917,0.07102344185113907,Sport,Background
-0.15247288346290588,-0.03597189113497734,Sport,Background
-0.03131858631968498,-0.3226333260536194,Sport,Background
0.0420047864317894,-0.27640363574028015,Sport,Background
0.027380891144275665,-0.3512316048145294,Sport,Background
-0.028026238083839417,-0.2094837725162506,Sport,Background
-0.007405538111925125,-0.32075226306915283,Sport,Background
0.09167540073394775,-0.309566855430603,Sport,Background
-0.032867658883333206,-0.2875431478023529,Sport,Background
-0.05564190074801445,-0.2133542001247406,Sport,Background
0.027302511036396027,-0.34381964802742004,Sport,Background
-0.009759154170751572,-0.31428763270378113,Sport,Background
-0.031099308282136917,-0.2831123173236847,Sport,Background
-0.09623660147190094,-0.15126800537109375,Sport,Background
0.016874253749847412,-0.2169988751411438,Sport,Background
0.009349504485726357,-0.22742754220962524,Sport,Background
-0.004801061004400253,-0.32186442613601685,Sport,Background
0.06935633718967438,-0.19449490308761597,Sport,Background
0.06825996935367584,-0.34169623255729675,Sport,Background
0.09314168989658356,-0.35930004715919495,Sport,Background
-0.010034032166004181,-0.18808594346046448,Sport,Background
-0.19626761972904205,-0.22869247198104858,Sport,Background
0.03077779710292816,-0.2999465763568878,Sport,Background
-0.047837305814027786,-0.3725334107875824,Sport,Background
0.20915716886520386,-0.4382186830043793,Sport,Background
0.008391961455345154,-0.353400319814682,Sport,Background
-0.05203205719590187,-0.20977067947387695,Sport,Background
0.19740831851959229,-0.30744850635528564,Sport,Background
0.0450429730117321,-0.2899978458881378,Sport,Background
-0.03323857858777046,-0.2141154706478119,Sport,Background
0.1659216284751892,-0.3242395520210266,Sport,Background
0.06514348834753036,-0.3367713987827301,Sport,Background
-0.010165546089410782,-0.32021722197532654,Sport,Background
0.03905606269836426,-0.42804595828056335,Sport,Background
-0.009578883647918701,-0.2346763014793396,Sport,Background
-0.07282736897468567,-0.07826243340969086,Sport,Background
-0.16122211515903473,-0.15650877356529236,Sport,Background
0.06490232050418854,-0.2938421666622162,Sport,Background
0.016499221324920654,-0.2505839467048645,Sport,Background
0.08064340054988861,-0.16884338855743408,Sport,Background
-0.020912062376737595,-0.23383978009223938,Sport,Background
-0.15299956500530243,-0.1791626513004303,Sport,Background
0.12149524688720703,-0.45064011216163635,Sport,Background
0.03851339966058731,-0.27846455574035645,Sport,Background
-0.02348700538277626,-0.2764154076576233,Sport,Background
0.15277770161628723,-0.13740386068820953,Sport,Background
0.07460416853427887,-0.304140567779541,Sport,Background
-0.21346010267734528,-0.24267593026161194,Sport,Background
-0.21368969976902008,-0.21562492847442627,Sport,Background
-0.14574329555034637,-0.14898079633712769,Sport,Background
0.025646401569247246,-0.30174845457077026,Sport,Background
0.021845340728759766,-0.2751638889312744,Sport,Background
0.05037348344922066,-0.354351282119751,Sport,Background
0.031115544959902763,-0.2605503499507904,Sport,Background
0.021446112543344498,-0.2284664809703827,Sport,Background
-0.07885876297950745,-0.19175249338150024,Sport,Background
0.08228810131549835,-0.31878289580345154,Sport,Background
0.20225639641284943,-0.3250107169151306,Sport,Background
-0.10992878675460815,-0.4317866265773773,Sport,Background
0.10052695870399475,-0.36150816082954407,Sport,Background
0.03997909650206566,-0.358926385641098,Sport,Background
0.030870307236909866,-0.21695047616958618,Sport,Background
-0.004769187420606613,-0.3565095365047455,Sport,Background
0.08532631397247314,-0.19915634393692017,Sport,Background
0.09938493371009827,-0.36743777990341187,Sport,Background
-0.015152465552091599,-0.3636385500431061,Sport,Background
0.164513498544693,-0.2995760440826416,Sport,Background
-0.03141114488244057,-0.2396511435508728,Sport,Background
0.14449481666088104,-0.2703598737716675,Sport,Background
0.009783335030078888,-0.390459269285202,Sport,Background
-0.05134718492627144,-0.3377900719642639,Sport,Background
-0.04954848811030388,-0.30334585905075073,Sport,Background
-0.16752532124519348,-0.3842286169528961,Sport,Background
-0.04998500272631645,0.0009724199771881104,Sport,Background
0.046922944486141205,-0.3332277834415436,Sport,Background
0.10332731902599335,-0.25883162021636963,Sport,Background
-0.02740611881017685,-0.3785354197025299,Sport,Background
-0.07165403664112091,-0.39378848671913147,Sport,Background
-0.12682172656059265,-0.24581393599510193,Sport,Background
-0.015126924961805344,-0.33926039934158325,Sport,Background
0.05154837667942047,-0.32476797699928284,Sport,Background
-0.10695920884609222,-0.3239293098449707,Sport,Background
-0.01603158935904503,-0.31195563077926636,Sport,Background
0.02711828611791134,-0.4390346109867096,Sport,Background
0.06419047713279724,-0.38643965125083923,Sport,Background
0.09999598562717438,-0.4396538734436035,Sport,Background
-0.0987006425857544,-0.19610917568206787,Sport,Background
-0.0006539486348628998,-0.40332213044166565,Sport,Background
0.06104806065559387,-0.23300957679748535,Sport,Background
0.19877739250659943,-0.48464348912239075,Sport,Background
-0.24536241590976715,-0.11324836313724518,Sport,Background
0.08379627764225006,-0.31062740087509155,Sport,Background
-0.07999658584594727,-0.2915084958076477,Sport,Background
-0.03976829722523689,-0.05225938931107521,Sport,Background
-0.1835549920797348,-0.18549203872680664,Sport,Background
0.028480209410190582,-0.11404212564229965,Sport,Background
0.09083521366119385,-0.3352524936199188,Sport,Background
0.041716985404491425,-0.30700448155403137,Sport,Background
-0.1251579374074936,-0.07028470933437347,Sport,Background
0.08159734308719635,-0.33886316418647766,Sport,Background
-0.05578548088669777,-0.4296592175960541,Sport,Background
-0.03261368349194527,-0.31897398829460144,Sport,Background
0.03574206307530403,-0.3272382616996765,Sport,Background
0.023668359965085983,-0.1692337989807129,Sport,Background
-0.0747370570898056,-0.26727187633514404,Sport,Background
0.06632393598556519,-0.23357391357421875,Sport,Background
0.08669432997703552,-0.26009172201156616,Sport,Background
-0.06000271067023277,-0.4214335083961487,Sport,Background
0.10018002986907959,-0.25272485613822937,Sport,Background
0.06674358248710632,-0.36389654874801636,Sport,Background
0.08812056481838226,-0.28000131249427795,Sport,Background
0.1253548115491867,-0.29219913482666016,Sport,Background
-0.21643461287021637,-0.20189324021339417,Sport,Background
0.012054838240146637,-0.28729861974716187,Sport,Background
-0.032980192452669144,-0.37552496790885925,Sport,Background
0.11362244188785553,-0.30232319235801697,Sport,Background
0.14255839586257935,-0.27730464935302734,Sport,Background
-0.043806273490190506,-0.20637696981430054,Sport,Background
-0.1503409892320633,-0.1419088989496231,Sport,Background
0.014365598559379578,-0.3692436218261719,Sport,Background
0.06557318568229675,-0.33870723843574524,Sport,Background
0.06232567876577377,-0.47762855887413025,Sport,Background
0.028109127655625343,-0.3273487687110901,Sport,Background
-0.010615162551403046,-0.29883140325546265,Sport,Background
-0.11870726943016052,-0.23724645376205444,Sport,Background
-0.030770335346460342,-0.3411552608013153,Sport,Background
0.0729207694530487,-0.4055100381374359,Sport,Background
-0.002704765647649765,-0.31924495100975037,Sport,Background
-0.19817791879177094,-0.30628278851509094,Sport,Background
-0.0029006823897361755,-0.2358984649181366,Sport,Background
-0.10870854556560516,-0.33967334032058716,Sport,Background
0.006622888147830963,-0.295329213142395,Sport,Background
0.022480852901935577,-0.46107029914855957,Sport,Background
0.09008367359638214,-0.24748903512954712,Sport,Background
-0.03408342972397804,-0.3120078444480896,Sport,Background
-0.1015097051858902,-0.17037749290466309,Sport,Background
-0.07361429929733276,-0.1888905167579651,Sport,Background
-0.017458457499742508,-0.36615362763404846,Sport,Background
0.04431452974677086,-0.18060904741287231,Sport,Background
0.05654030293226242,-0.2620614767074585,Sport,Background
-0.021282989531755447,-0.2954491376876831,Sport,Background
0.002396099269390106,-0.3289542496204376,Sport,Background
-0.043442096561193466,-0.2682020664215088,Sport,Background
0.042128246277570724,-0.27903568744659424,Sport,Background
0.08772313594818115,-0.3558023273944855,Sport,Background
0.06740909814834595,-0.24720752239227295,Sport,Background
-0.0005568601191043854,-0.32912126183509827,Sport,Background
0.04033336043357849,-0.4576631784439087,Sport,Background
-0.09007281064987183,-0.16249707341194153,Sport,Background
0.07268539071083069,-0.3652919828891754,Sport,Background
-0.03451899066567421,-0.1741790771484375,Sport,Background
0.047262635082006454,-0.3072204887866974,Sport,Background
0.004493847489356995,-0.314730167388916,Sport,Background
0.06359288096427917,-0.3893571197986603,Sport,Background
0.05537465214729309,-0.25733134150505066,Sport,Background
0.05444192886352539,-0.24861833453178406,Sport,Background
-0.10024787485599518,-0.286639541387558,Sport,Background
-0.04323368892073631,-0.35718339681625366,Sport,Background
0.032404232770204544,-0.3252510130405426,Sport,Background
-0.050791312009096146,-0.2735685110092163,Sport,Background
0.04076124727725983,-0.30598968267440796,Sport,Background
-0.08064529299736023,-0.1757478415966034,Sport,Background
0.013212567195296288,-0.07737164944410324,Sport,Background
0.035234928131103516,-0.4262755215167999,Sport,Background
0.17233040928840637,-0.34904971718788147,Sport,Background
0.017443794757127762,-0.39981603622436523,Sport,Background
0.0988137274980545,-0.31739041209220886,Sport,Background
-0.02053750678896904,-0.26060226559638977,Sport,Background
0.10756964981555939,-0.06302573531866074,Sport,Background
-0.039691079407930374,-0.2503814399242401,Sport,Background
-0.06152765825390816,-0.34041133522987366,Sport,Background
-0.13241548836231232,-0.1713581085205078,Sport,Background
0.13401472568511963,-0.3713897168636322,Sport,Background
0.07096268236637115,-0.3001445233821869,Sport,Background
-0.09699827432632446,-0.18967372179031372,Sport,Background
0.1327107697725296,-0.4454346001148224,Sport,Background
0.1021604984998703,-0.44657447934150696,Sport,Background
-0.0335269533097744,-0.36029794812202454,Sport,Background
0.10059204697608948,-0.15481379628181458,Sport,Background
0.10133183002471924,-0.31909626722335815,Sport,Background
-0.10077627003192902,-0.2661357820034027,Sport,Background
-0.0881134569644928,-0.3259883224964142,Sport,Background
-0.12985675036907196,-0.2901940941810608,Sport,Background
-0.07154771685600281,-0.359127014875412,Sport,Background
0.1059248298406601,-0.3996816575527191,Sport,Background
0.12654568254947662,-0.3242294490337372,Sport,Background
0.010294128209352493,-0.24310311675071716,Sport,Background
0.1543666422367096,-0.2063809335231781,Sport,Background
0.07406500726938248,-0.24034512042999268,Sport,Background
0.12041820585727692,-0.3350227177143097,Sport,Background
-0.023518752306699753,-0.32328495383262634,Sport,Background
-0.013865325599908829,-0.21240028738975525,Sport,Background
-0.055379483848810196,-0.3491089642047882,Sport,Background
-0.22398625314235687,-0.3156628906726837,Sport,Background
-0.08370830118656158,-0.10353036224842072,Sport,Background
0.09086279571056366,-0.36017438769340515,Sport,Background
0.03293722867965698,-0.2328973114490509,Sport,Background
-0.0988190770149231,-0.3110554814338684,Sport,Background
-0.10767202079296112,-0.270929753780365,Sport,Background
0.10117712616920471,-0.3973551094532013,Sport,Background
0.07425045222043991,-0.23062792420387268,Sport,Background
-0.06285437941551208,-0.1695164144039154,Sport,Background
-0.009500201791524887,-0.34730780124664307,Sport,Background
-0.11480139195919037,-0.20587685704231262,Sport,Background
-0.013186275959014893,-0.2839447855949402,Sport,Background
-0.048322323709726334,-0.25268447399139404,Sport,Background
0.046215787529945374,-0.1519773304462433,Sport,Background
0.02258775755763054,-0.3821263015270233,Sport,Background
0.10715240240097046,-0.40875834226608276,Sport,Background
0.021988701075315475,-0.2693210542201996,Sport,Background
-0.02089470997452736,-0.40686243772506714,Sport,Background
-0.013694431632757187,-0.27654603123664856,Sport,Background
-0.04083631560206413,-0.15991368889808655,Sport,Background
-0.17870719730854034,-0.12725327908992767,Sport,Background
0.06255840510129929,-0.2812836170196533,Sport,Background
0.0978613793849945,-0.28103435039520264,Sport,Background
-0.04780406877398491,-0.28557348251342773,Sport,Background
-0.06286092102527618,-0.1957716941833496,Sport,Background
0.05604855716228485,-0.37584975361824036,Sport,Background
-0.04717418923974037,-0.2670149803161621,Sport,Background
