topic,word,weight
Politics,heritage,3.904170699550271
Politics,right,3.8952612769220663
Politics,deal,3.8850055898248277
Politics,position,3.8774364290584122
Politics,crown,3.873946340992421
Politics,lady,3.869378276233034
Politics,tributary,3.869320279019993
Politics,negotiation,3.866920884257352
Politics,earthquake,3.866357442985845
Politics,reserve,3.865611735623616
Politics,instance,3.854401414340648
Politics,bread,3.8542866451179623
Politics,foolishness,3.8471918128916944
Politics,purpose,3.846540155541449
Politics,station,3.8450892874518763
Politics,cost,3.8368482097983896
Politics,honor,3.8312561071032567
Politics,clues,3.8275230222170302
Politics,disputes,3.825458916275421
Politics,encounters,3.82157461778
Politics,movement,3.819693297445336
Politics,connection,3.8017856151201372
Politics,project,3.797695794759673
Politics,subject,3.791955145946617
Politics,garrison,3.762898032197737
Politics,report,3.749831620773735
Politics,influence,3.7448742783657956
Politics,flowers,3.7428750421645027
Politics,weight,3.7351778329735486
Politics,kitchen,3.731617229362548
Politics,coward,3.718838204047666
Politics,frustration,3.707889902013318
Politics,pause,3.7030928104673886
Politics,tonight,3.696569443330869
Politics,office,3.6964560398845694
Politics,dancers,3.6937101595091972
Politics,students,3.69058758291956
Politics,feelings,3.688528264332072
Politics,rooms,3.6859096251055172
Politics,tongue,3.6849946615448292
Politics,reporter,3.67683953567968
Politics,painting,3.6765544892829345
Politics,fool,3.6498808201693334
Politics,midnight,3.6498679505187295
Politics,string,3.6484595183079693
Politics,tears,3.646674363942797
Politics,reports,3.646178090263645
Politics,exploration,3.644836342069762
Politics,fiction,3.637601177778116
Politics,debt,3.628779129808682
Politics,raiders,3.628538295636899
Politics,constellation,3.6278495152143937
Politics,courage,3.6158652914216254
Politics,twist,3.6144445255595925
Politics,writers,3.609163021748015
Politics,horror,3.5949425545193274
Politics,officers,3.579574494320833
Politics,sage,3.5745637605742657
Politics,horns,3.572514465693493
Politics,technology,3.569949994446312
Politics,faith,3.5670765890846297
Politics,origins,3.566477353518292
Politics,descendants,3.5641960409179774
Politics,minds,3.5623940284497237
Politics,encounter,3.5617760132096006
Politics,bands,3.561680323695592
Politics,hosts,3.560877698064822
Politics,tobacco,3.559931790375341
Politics,training,3.55408229523202
Politics,grace,3.549737127235604
Politics,abilities,3.5486405264525005
Politics,steel,3.5307083153155525
Politics,roof,3.5286285962904658
Politics,failure,3.528049606142113
Politics,reflection,3.5251399733521103
Politics,fortune,3.5200176778447108
Politics,orders,3.501974517508373
Politics,habit,3.492866836283388
Politics,professor,3.491273581762703
Politics,bartender,3.484462109429656
Politics,universe,3.4806045427837344
Politics,generation,3.4791286173087683
Politics,ships,3.4763774243019103
Politics,guide,3.475773770058448
Politics,comedy,3.4717709689349543
Politics,figures,3.469879368134389
Politics,bite,3.452295082511453
Politics,fools,3.4495839088080276
Politics,terror,3.439261057977557
Politics,territory,3.4353052753688154
Politics,culture,3.428096429378748
Politics,quotations,3.4253619556658386
Politics,phenomenon,3.4184780231854606
Politics,agreement,3.416407871766471
Politics,legends,3.4097410533113006
Politics,belts,3.407068813764257
Politics,spread,3.4010024276716333
Politics,implication,3.3968070152554386
Politics,front,3.393062435439676
Politics,clearing,3.3890845071411015
Politics,spell,3.38731203892067
Politics,resistance,3.3860825632297393
Politics,practices,3.3855800503605518
Politics,manager,3.3813459024830443
Politics,speakers,3.3810866444031014
Politics,questions,3.3806725834235096
Politics,cities,3.3801596933934164
Politics,worker,3.3783803177303118
Politics,rules,3.3771766382350994
Politics,adaptations,3.3748787019290427
Politics,streets,3.3715069761912173
Politics,sale,3.3670417452756984
Politics,winds,3.3633447414640534
Politics,sisters,3.362269562792926
Politics,expanse,3.359613507816055
Politics,park,3.3576965260636715
Politics,task,3.3538262098536804
Politics,matter,3.346748734118489
Politics,round,3.3459004424111276
Politics,journalist,3.345332417014013
Politics,outbreak,3.3452430903417723
Politics,scholars,3.3438846995456486
Politics,solution,3.3354475689673007
Politics,rice,3.3304558742449175
Politics,trickster,3.329262323577705
Politics,shame,3.327267245631028
Politics,street,3.3254386134658707
Politics,operation,3.319556830452793
Politics,work,3.3195003911755445
Politics,shout,3.3122381459235712
Politics,call,3.310863688695817
Politics,recording,3.307856131842574
Politics,employees,3.3076712815926204
Politics,hair,3.3059992944375995
Politics,marriage,3.29373715999693
Politics,system,3.293040428732698
Politics,matters,3.2922219624392106
Politics,witches,3.28865517126398
Politics,sleeping,3.2847615218411743
