PCA plot,Model,series,PC1,PC2,Generation,Node name
Combined,GPT-2,Parent,0.01799033935284912,-0.04893479985473091,1,
Combined,GPT-2,Child,0.0885603251943877,0.1368237785269408,2,
Combined,GPT-2,Child,0.05496059435480864,0.0029365805098674415,2,
Combined,GPT-2,Grandparent,-0.5603090566782198,0.011657562408245151,0,
Combined,GPT-2,Grandparent,0.09302070327079516,-0.010566998133293455,0,
Combined,GPT-2,Parent,0.06211990946877333,-0.010652445506721238,1,
Combined,GPT-2,Parent,0.018410012889843654,0.0971641991841369,1,
Combined,GPT-2,Grandparent,0.08478777103415983,0.008730518609524245,0,
Combined,GPT-2,Grandparent,0.05579963330265658,0.18860849026889503,0,
Combined,GPT-2,Parent,-0.40223180275030274,0.009183482977215628,1,
Combined,GPT-2,Parent,0.022281299070984004,0.007485096820666455,1,
Combined,GPT-2,Child,0.0775129550214944,0.010927785227251975,2,
Combined,GPT-2,Child,0.027604485192463283,-0.048490883161884,2,
Combined,GPT-2,Grandparent,0.02104053105161122,0.07538520783728556,0,
Combined,GPT-2,Grandparent,0.10657951705175114,-0.01150011223498887,0,
Combined,GPT-2,Parent,0.0777438231283414,0.12723173780186772,1,
Combined,GPT-2,Grandparent,0.07256592518376768,-0.002235169337875967,0,
Combined,GPT-2,Grandparent,0.05067247214093588,-0.07909443818597876,0,
Combined,GPT-2,Parent,0.06298812425342663,0.10757358797739983,1,
Combined,GPT-2,Child,-0.39318479265399003,0.02719067404907632,2,
Combined,GPT-2,Child,0.06321733916964739,-0.06462726391526669,2,
Combined,GPT-2,Grandparent,0.009159409783972654,-0.02180677834026265,0,
Combined,GPT-2,Grandparent,0.0324544824531333,0.026142075269151768,0,
Combined,GPT-2,Parent,0.0551077143686432,0.08957299265484504,1,
Combined,GPT-2,Parent,0.06253319026628101,-0.004704576182219228,1,
Combined,GPT-2,Grandparent,0.06696514449300248,0.034380943219688265,0,
Combined,GPT-2,Grandparent,0.08745591089299452,-0.05685826249547926,0,
Combined,GPT-2,Parent,0.09513772795289409,-0.036314499036899595,1,
Combined,GPT-2,Parent,0.041274141411389846,-0.016328293441991448,1,
Combined,GPT-2,Child,-0.4195339089896606,0.028428042505149864,2,
Combined,GPT-2,Child,0.08225795948670372,-0.0030606834804417695,2,
Combined,GPT-2,Grandparent,0.08387781085522403,-0.044043085359460964,0,
Combined,GPT-2,Grandparent,0.02935634711171195,-0.022671541910924603,0,
Combined,GPT-2,Parent,0.06693688311506496,0.04037393375179534,1,
Combined,GPT-2,Parent,0.05896713610818736,0.0006396623637772359,1,
Combined,GPT-2,Grandparent,0.04050823085763578,-0.061864073326780164,0,
Combined,GPT-2,Parent,0.06459599873524202,-0.03127594575108752,1,
Combined,GPT-2,Parent,0.03046218091330473,-0.1571077060584913,1,
Combined,GPT-2,Child,0.051902315202877546,-0.10254862096059492,2,
Combined,GPT-2,Child,0.0836091670566218,0.05848057288500914,2,
Combined,GPT-2,Grandparent,0.07556550390690395,-0.010976310393768842,0,
Combined,GPT-2,Grandparent,0.07102296628325752,0.06913832203672306,0,
Combined,GPT-2,Parent,-0.37914579260522396,0.022552590953559146,1,
Combined,GPT-2,Parent,-0.05286971604840583,-0.13434099134551994,1,
